sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,position,label,cluster_description
113422.0,https://sofifa.com/player/113422/david-villa-sanchez/200002,David Villa,David Villa Sánchez,37.0,1981-12-03,175.0,69.0,Spain,Vissel Kobe,Japanese J. League Division 1,1.0,79.0,79.0,3700000.0,10000.0,"ST, LW",Right,3.0,4.0,4.0,High/Low,Normal,Yes,5900000.0,,LS,7.0,,2019-01-06,2020.0,,,65.0,81.0,74.0,80.0,34.0,67.0,,,,,,,"Finesse Shot, Flair, Long Shot Taker (AI)",71.0,83.0,67.0,76.0,77.0,82.0,82.0,77.0,67.0,83.0,63.0,66.0,67.0,80.0,70.0,78.0,68.0,65.0,68.0,79.0,67.0,29.0,83.0,75.0,88.0,83.0,,28.0,38.0,8.0,9.0,9.0,11.0,9.0,78+1,78+1,78+1,77+0,79+0,79+0,79+0,77+0,78+1,78+1,78+1,76+3,72+3,72+3,72+3,76+3,57+3,56+3,56+3,56+3,57+3,54+3,49+3,49+3,49+3,54+3,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
124375.0,https://sofifa.com/player/124375/burak-yilmaz/200002,B. Yılmaz,Burak Yılmaz,33.0,1985-07-15,188.0,77.0,Turkey,Beşiktaş JK,Turkish Süper Lig,1.0,79.0,79.0,8000000.0,80000.0,ST,Right,2.0,3.0,3.0,High/Low,Lean,No,15200000.0,,ST,71.0,,2019-01-19,2021.0,LS,7.0,80.0,81.0,65.0,69.0,34.0,77.0,,,,,,,"Injury Prone, Outside Foot Shot",68.0,82.0,72.0,66.0,77.0,69.0,60.0,70.0,60.0,69.0,81.0,79.0,72.0,81.0,48.0,85.0,66.0,69.0,79.0,74.0,85.0,33.0,86.0,64.0,79.0,81.0,,29.0,26.0,14.0,15.0,11.0,8.0,12.0,78+1,78+1,78+1,74+0,75+0,75+0,75+0,74+0,72+2,72+2,72+2,72+2,65+2,65+2,65+2,72+2,56+2,54+2,54+2,54+2,56+2,53+2,51+2,51+2,51+2,53+2,striker,5.0,High skills / Potential / lack of strengh and physic / low heading and jump
178311.0,https://sofifa.com/player/178311/eder-citadin-martins/200002,Éder,Éder Citadin Martins,32.0,1986-11-15,179.0,72.0,Italy,Jiangsu Suning FC,Chinese Super League,1.0,79.0,79.0,10000000.0,30000.0,ST,Right,3.0,4.0,4.0,High/Medium,Normal,Yes,15500000.0,,LS,9.0,,2018-07-13,2021.0,,,86.0,78.0,73.0,83.0,29.0,65.0,,,,,,,"Finesse Shot, Long Shot Taker (AI), Technical Dribbler (AI)",72.0,78.0,60.0,76.0,76.0,83.0,80.0,78.0,58.0,83.0,86.0,86.0,83.0,78.0,81.0,79.0,50.0,79.0,61.0,76.0,60.0,24.0,83.0,78.0,78.0,78.0,,20.0,26.0,8.0,12.0,11.0,10.0,9.0,77+2,77+2,77+2,80+,80+,80+,80+,80+,79+0,79+0,79+0,79+0,71+3,71+3,71+3,79+0,58+3,53+3,53+3,53+3,58+3,54+3,44+3,44+3,44+3,54+3,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
182212.0,https://sofifa.com/player/182212/anthony-modeste/200002,A. Modeste,Anthony Modeste,31.0,1988-04-14,187.0,84.0,France,1. FC Köln,German 1. Bundesliga,1.0,79.0,79.0,11500000.0,40000.0,ST,Right,2.0,3.0,3.0,Medium/Medium,Normal,No,19600000.0,#Strength,LS,27.0,,2019-02-14,2023.0,,,74.0,78.0,63.0,72.0,35.0,80.0,,,,,,,"Finesse Shot, Power Header",62.0,80.0,83.0,67.0,80.0,71.0,66.0,56.0,55.0,75.0,71.0,76.0,67.0,82.0,62.0,80.0,85.0,67.0,86.0,71.0,82.0,15.0,80.0,62.0,79.0,80.0,,31.0,19.0,10.0,11.0,11.0,6.0,8.0,78+1,78+1,78+1,73+0,75+0,75+0,75+0,73+0,71+2,71+2,71+2,71+2,64+2,64+2,64+2,71+2,53+2,53+2,53+2,53+2,53+2,51+2,52+2,52+2,52+2,51+2,striker,4.0,Very Strenghful / Good positionning / Correct technic but not fast / Correct finisher
182945.0,https://sofifa.com/player/182945/max-alain-gradel/200002,M. Gradel,Max-Alain Gradel,31.0,1987-11-30,177.0,70.0,Ivory Coast,Toulouse Football Club,French Ligue 1,1.0,79.0,79.0,11000000.0,40000.0,"LW, LM",Right,2.0,4.0,4.0,High/High,Lean,Yes,22000000.0,,LW,7.0,,2018-07-01,2021.0,LW,15.0,84.0,78.0,73.0,81.0,42.0,62.0,,,,,,,"Leadership, Flair, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",71.0,80.0,66.0,74.0,69.0,82.0,67.0,73.0,67.0,82.0,84.0,84.0,83.0,78.0,70.0,76.0,66.0,71.0,59.0,78.0,59.0,51.0,78.0,77.0,74.0,80.0,,40.0,35.0,11.0,12.0,8.0,10.0,12.0,77+2,77+2,77+2,79+0,79+0,79+0,79+0,79+0,79+0,79+0,79+0,78+1,73+2,73+2,73+2,78+1,63+2,60+2,60+2,60+2,63+2,60+2,52+2,52+2,52+2,60+2,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
186537.0,https://sofifa.com/player/186537/cristhian-stuani/200002,C. Stuani,Cristhian Ricardo Stuani Curbelo,32.0,1986-10-12,186.0,76.0,Uruguay,Girona FC,Spanish Segunda División,2.0,79.0,79.0,10000000.0,15000.0,ST,Right,1.0,3.0,4.0,Medium/Low,Lean,Yes,16000000.0,,ST,7.0,,2017-07-21,2022.0,,,69.0,78.0,69.0,75.0,48.0,82.0,,,,,,,"Power Header, Technical Dribbler (AI)",68.0,80.0,85.0,74.0,73.0,76.0,66.0,57.0,65.0,77.0,69.0,69.0,65.0,81.0,62.0,77.0,90.0,86.0,80.0,74.0,81.0,36.0,82.0,69.0,90.0,79.0,,49.0,42.0,16.0,14.0,9.0,16.0,8.0,78+1,78+1,78+1,75+0,77+0,77+0,77+0,75+0,75+2,75+2,75+2,75+2,71+2,71+2,71+2,75+2,63+2,62+2,62+2,62+2,63+2,61+2,61+2,61+2,61+2,61+2,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
188081.0,https://sofifa.com/player/188081/alex-teixeira-dos-santos/200002,Alex Teixeira,Alex Teixeira dos Santos,29.0,1990-01-06,174.0,72.0,Brazil,Jiangsu Suning FC,Chinese Super League,1.0,79.0,79.0,12500000.0,30000.0,"ST, CAM",Right,3.0,4.0,4.0,High/Medium,Normal,No,19400000.0,"#Speedster, #Acrobat",RS,10.0,,2016-02-05,2019.0,,,92.0,76.0,73.0,82.0,42.0,72.0,,,,,,,"Speed Dribbler (AI), Technical Dribbler (AI)",63.0,77.0,54.0,79.0,78.0,80.0,73.0,49.0,70.0,81.0,94.0,90.0,91.0,82.0,83.0,72.0,82.0,85.0,72.0,75.0,52.0,65.0,80.0,79.0,74.0,84.0,,35.0,43.0,10.0,9.0,14.0,7.0,12.0,77+2,77+2,77+2,80+,80+,80+,80+,80+,80+,80+,80+,80+,76+3,76+3,76+3,80+,67+3,64+3,64+3,64+3,67+3,63+3,55+3,55+3,55+3,63+3,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
189250.0,https://sofifa.com/player/189250/salomon-rondon/200002,S. Rondón,José Salomón Rondón Giménez,29.0,1989-09-16,186.0,85.0,Venezuela,Dalian YiFang FC,Chinese Super League,1.0,79.0,79.0,12500000.0,20000.0,ST,Right,2.0,4.0,3.0,High/Medium,Stocky,Yes,19400000.0,#Strength,ST,9.0,,2019-07-19,2022.0,ST,23.0,69.0,77.0,62.0,70.0,37.0,82.0,,,,,,,Power Header,55.0,78.0,84.0,73.0,75.0,70.0,59.0,65.0,40.0,76.0,67.0,71.0,64.0,75.0,46.0,85.0,72.0,75.0,88.0,69.0,77.0,35.0,80.0,65.0,65.0,76.0,,28.0,18.0,13.0,13.0,7.0,5.0,14.0,78+1,78+1,78+1,71+0,74+0,74+0,74+0,71+0,71+2,71+2,71+2,69+2,64+2,64+2,64+2,69+2,54+2,54+2,54+2,54+2,54+2,52+2,53+2,53+2,53+2,52+2,striker,4.0,Very Strenghful / Good positionning / Correct technic but not fast / Correct finisher
190264.0,https://sofifa.com/player/190264/iago-falque-silva/200002,Iago Falqué,Iago Falqué Silva,29.0,1990-01-04,174.0,69.0,Spain,Torino,Italian Serie A,1.0,79.0,79.0,12500000.0,60000.0,"CF, RW",Left,3.0,3.0,4.0,High/Medium,Normal,Yes,21300000.0,,RF,10.0,,2017-01-04,2022.0,,,75.0,74.0,79.0,84.0,41.0,54.0,,,,,,,"Early Crosser, Technical Dribbler (AI)",78.0,75.0,53.0,82.0,69.0,84.0,80.0,75.0,74.0,85.0,78.0,72.0,84.0,78.0,85.0,70.0,36.0,70.0,50.0,75.0,48.0,26.0,80.0,78.0,77.0,78.0,,36.0,32.0,15.0,5.0,14.0,13.0,7.0,74+3,74+3,74+3,80+,79+0,79+0,79+0,80+,80+,80+,80+,79+0,74+3,74+3,74+3,79+0,62+3,59+3,59+3,59+3,62+3,57+3,48+3,48+3,48+3,57+3,striker,4.0,Very Strenghful / Good positionning / Correct technic but not fast / Correct finisher
192598.0,https://sofifa.com/player/192598/elkeson-de-oliveira-cardoso/200002,Elkeson,艾克森,29.0,1989-07-13,180.0,83.0,Brazil,Guangzhou Evergrande Taobao FC,Chinese Super League,1.0,79.0,79.0,12500000.0,30000.0,"ST, LW",Right,2.0,4.0,4.0,High/Medium,Stocky,No,20000000.0,,ST,18.0,,2019-07-09,2022.0,,,81.0,77.0,73.0,77.0,49.0,76.0,,,,,,,"Power Free-Kick, Chip Shot (AI)",67.0,75.0,79.0,75.0,76.0,76.0,76.0,80.0,66.0,77.0,88.0,76.0,80.0,75.0,74.0,86.0,76.0,80.0,77.0,72.0,68.0,56.0,77.0,78.0,85.0,76.0,,57.0,35.0,9.0,16.0,7.0,8.0,7.0,78+1,78+1,78+1,76+0,77+0,77+0,77+0,76+0,76+2,76+2,76+2,76+2,73+2,73+2,73+2,76+2,64+2,64+2,64+2,64+2,64+2,62+2,59+2,59+2,59+2,62+2,striker,4.0,Very Strenghful / Good positionning / Correct technic but not fast / Correct finisher
192678.0,https://sofifa.com/player/192678/enrique-garcia-martinez/200002,Kike García,Enrique García Martínez,29.0,1989-11-25,186.0,79.0,Spain,SD Eibar,Spain Primera Division,1.0,79.0,79.0,12500000.0,30000.0,"ST, LM",Right,1.0,4.0,3.0,Medium/Medium,Normal,Yes,26300000.0,,LS,17.0,,2016-02-03,2021.0,,,61.0,79.0,63.0,75.0,38.0,73.0,,,,,,,,56.0,78.0,81.0,76.0,81.0,77.0,42.0,46.0,49.0,80.0,60.0,62.0,63.0,77.0,51.0,82.0,72.0,67.0,77.0,77.0,71.0,37.0,84.0,67.0,70.0,82.0,,34.0,21.0,7.0,9.0,8.0,13.0,13.0,78+1,78+1,78+1,73+0,76+0,76+0,76+0,73+0,74+2,74+2,74+2,71+2,68+2,68+2,68+2,71+2,55+2,56+2,56+2,56+2,55+2,52+2,53+2,53+2,53+2,52+2,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
194845.0,https://sofifa.com/player/194845/wahbi-khazri/200002,W. Khazri,Wahbi Khazri,28.0,1991-02-08,176.0,82.0,Tunisia,AS Saint-Étienne,French Ligue 1,1.0,79.0,79.0,13000000.0,40000.0,"ST, CAM",Right,1.0,4.0,4.0,High/High,Stocky,Yes,24700000.0,,ST,10.0,,2018-07-17,2022.0,,,76.0,80.0,77.0,79.0,43.0,68.0,,,,,,,"Long Shot Taker (AI), Speed Dribbler (AI), Playmaker (AI)",80.0,79.0,54.0,77.0,69.0,79.0,80.0,79.0,69.0,81.0,74.0,77.0,80.0,79.0,67.0,85.0,44.0,69.0,68.0,82.0,75.0,55.0,81.0,79.0,75.0,80.0,,49.0,30.0,6.0,7.0,11.0,11.0,6.0,77+2,77+2,77+2,79+0,79+0,79+0,79+0,79+0,79+0,79+0,79+0,78+1,75+2,75+2,75+2,78+1,64+2,63+2,63+2,63+2,64+2,60+2,54+2,54+2,54+2,60+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
203757.0,https://sofifa.com/player/203757/jose-luis-mendes-andrade/200002,Zé Luís,José Luís Mendes Andrade,28.0,1991-01-24,184.0,88.0,Cape Verde,FC Porto,Portuguese Liga ZON SAGRES,1.0,79.0,79.0,13000000.0,20000.0,ST,Left,1.0,4.0,4.0,Medium/Medium,Normal,No,26000000.0,,LS,20.0,,2019-07-05,2023.0,,,82.0,73.0,60.0,78.0,33.0,78.0,,,,,,,"Injury Prone, Power Header, Technical Dribbler (AI)",45.0,74.0,83.0,67.0,75.0,80.0,66.0,54.0,44.0,81.0,81.0,82.0,64.0,80.0,61.0,79.0,92.0,68.0,83.0,64.0,76.0,29.0,78.0,75.0,75.0,72.0,,19.0,24.0,8.0,11.0,16.0,10.0,14.0,78+1,78+1,78+1,74+0,77+0,77+0,77+0,74+0,74+2,74+2,74+2,72+2,65+2,65+2,65+2,72+2,53+2,52+2,52+2,52+2,53+2,51+2,51+2,51+2,51+2,51+2,striker,4.0,Very Strenghful / Good positionning / Correct technic but not fast / Correct finisher
213761.0,https://sofifa.com/player/213761/abderrazak-hamdallah/200002,A. Hamdallah,Abderrazak Hamdallah,28.0,1990-12-17,182.0,81.0,Morocco,Al Nassr,Saudi Abdul L. Jameel League,1.0,79.0,79.0,13000000.0,50000.0,ST,Right,1.0,3.0,3.0,Medium/Low,Normal,No,22100000.0,,ST,9.0,,2018-08-23,2022.0,,,76.0,79.0,68.0,73.0,30.0,75.0,,,,,,,"Finesse Shot, Power Header, Outside Foot Shot",66.0,84.0,78.0,70.0,76.0,71.0,75.0,65.0,60.0,76.0,77.0,76.0,78.0,75.0,70.0,78.0,80.0,84.0,77.0,68.0,55.0,20.0,83.0,71.0,75.0,78.0,,25.0,20.0,9.0,11.0,9.0,15.0,10.0,78+1,78+1,78+1,75+0,76+0,76+0,76+0,75+0,74+2,74+2,74+2,74+2,67+2,67+2,67+2,74+2,55+2,52+2,52+2,52+2,55+2,52+2,47+2,47+2,47+2,52+2,striker,4.0,Very Strenghful / Good positionning / Correct technic but not fast / Correct finisher
215061.0,https://sofifa.com/player/215061/dario-benedetto/200002,D. Benedetto,Darío Ismael Benedetto,29.0,1990-05-17,177.0,80.0,Argentina,Olympique de Marseille,French Ligue 1,1.0,79.0,79.0,12500000.0,50000.0,ST,Right,2.0,5.0,3.0,High/Low,Normal,Yes,23800000.0,,ST,9.0,,2019-08-05,2023.0,,,80.0,80.0,66.0,75.0,38.0,73.0,,,,,,,"Finesse Shot, Long Shot Taker (AI), Outside Foot Shot",55.0,81.0,76.0,71.0,73.0,74.0,69.0,60.0,66.0,78.0,78.0,81.0,74.0,74.0,72.0,83.0,88.0,68.0,77.0,77.0,66.0,35.0,82.0,69.0,76.0,81.0,,25.0,25.0,10.0,14.0,12.0,8.0,11.0,78+1,78+1,78+1,75+0,77+0,77+0,77+0,75+0,75+2,75+2,75+2,73+2,68+2,68+2,68+2,73+2,56+2,56+2,56+2,56+2,56+2,53+2,52+2,52+2,52+2,53+2,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
224116.0,https://sofifa.com/player/224116/dyego-wilverson-ferreira-sousa/200002,Dyego Sousa,Dyego Wilverson Ferreira Sousa,29.0,1989-09-14,190.0,83.0,Portugal,Shenzhen FC,Chinese Super League,1.0,79.0,79.0,12500000.0,20000.0,ST,Right,1.0,3.0,3.0,High/Medium,Normal,No,19400000.0,#Strength,CF,40.0,,2019-07-08,2024.0,SUB,9.0,55.0,81.0,53.0,71.0,30.0,86.0,,,,,,,,48.0,83.0,86.0,64.0,78.0,74.0,46.0,34.0,45.0,77.0,58.0,53.0,53.0,77.0,39.0,83.0,74.0,84.0,86.0,75.0,89.0,25.0,81.0,53.0,75.0,68.0,,22.0,27.0,15.0,7.0,12.0,7.0,9.0,78+1,78+1,78+1,69+0,73+0,73+0,73+0,69+0,68+2,68+2,68+2,67+2,63+2,63+2,63+2,67+2,51+2,51+2,51+2,51+2,51+2,48+2,50+2,50+2,50+2,48+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
230498.0,https://sofifa.com/player/230498/luan-vagner-boas-macedo/200002,Luimo Boas Santos,Luan Vágner Boas Macedo,31.0,1988-02-29,176.0,73.0,Brazil,Santos,Campeonato Brasileiro Série A,1.0,79.0,79.0,11500000.0,50000.0,ST,Right,1.0,4.0,4.0,High/Medium,Normal,No,21900000.0,,ST,9.0,,2018-01-01,2022.0,SUB,11.0,84.0,79.0,65.0,80.0,27.0,66.0,,,,,,,"Finesse Shot, Outside Foot Shot",42.0,79.0,73.0,74.0,76.0,82.0,79.0,60.0,56.0,78.0,86.0,82.0,83.0,82.0,69.0,75.0,82.0,80.0,67.0,82.0,43.0,20.0,82.0,75.0,74.0,73.0,,20.0,19.0,9.0,12.0,8.0,10.0,9.0,78+1,78+1,78+1,77+0,79+0,79+0,79+0,77+0,78+1,78+1,78+1,75+2,69+2,69+2,69+2,75+2,53+2,51+2,51+2,51+2,53+2,50+2,44+2,44+2,44+2,50+2,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
223334.0,https://sofifa.com/player/223334/joelinton-apolinario-de-lira/200002,Joelinton,Joelinton Cassio Apolinário de Lira,22.0,1996-08-14,186.0,81.0,Brazil,Newcastle United,English Premier League,1.0,78.0,84.0,14500000.0,40000.0,"ST, CAM",Right,1.0,4.0,3.0,High/Medium,Normal,Yes,30500000.0,,RS,9.0,,2019-07-23,2024.0,,,78.0,75.0,60.0,76.0,43.0,81.0,,,,,,,Technical Dribbler (AI),44.0,80.0,74.0,73.0,67.0,77.0,52.0,38.0,56.0,78.0,77.0,79.0,69.0,72.0,67.0,81.0,76.0,75.0,85.0,62.0,78.0,45.0,77.0,64.0,61.0,73.0,,48.0,38.0,9.0,13.0,8.0,13.0,13.0,77+2,77+2,77+2,72+0,75+0,75+0,75+0,72+0,73+2,73+2,73+2,71+2,68+2,68+2,68+2,71+2,58+2,60+2,60+2,60+2,58+2,57+2,57+2,57+2,57+2,57+2,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
209519.0,https://sofifa.com/player/209519/gaetan-laborde/200002,G. Laborde,Gaëtan Laborde,25.0,1994-05-03,181.0,78.0,France,Montpellier HSC,French Ligue 1,1.0,78.0,83.0,14000000.0,40000.0,ST,Left,1.0,3.0,3.0,High/Medium,Normal,No,27700000.0,,RS,10.0,,2018-08-16,2022.0,,,72.0,76.0,67.0,75.0,34.0,79.0,,,,,,,,64.0,79.0,81.0,74.0,77.0,76.0,68.0,52.0,61.0,74.0,70.0,74.0,73.0,77.0,64.0,78.0,85.0,80.0,80.0,69.0,72.0,24.0,77.0,68.0,66.0,72.0,,29.0,16.0,14.0,15.0,9.0,14.0,9.0,77+2,77+2,77+2,74+0,75+0,75+0,75+0,74+0,73+2,73+2,73+2,73+2,68+2,68+2,68+2,73+2,55+2,55+2,55+2,55+2,55+2,52+2,51+2,51+2,51+2,52+2,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
207948.0,https://sofifa.com/player/207948/bertrand-traore/200002,B. Traoré,Bertrand Isidore Traoré,23.0,1995-09-06,181.0,73.0,Burkina Faso,Olympique Lyonnais,French Ligue 1,1.0,78.0,82.0,13500000.0,60000.0,"RW, ST, RM",Left,2.0,1.0,4.0,High/Medium,Lean,Yes,26700000.0,,RW,10.0,,2017-07-01,2022.0,,,87.0,73.0,71.0,83.0,43.0,66.0,,,,,,,"Finesse Shot, Flair, Speed Dribbler (AI), Outside Foot Shot, Technical Dribbler (AI)",64.0,75.0,64.0,74.0,75.0,83.0,78.0,74.0,69.0,86.0,85.0,89.0,88.0,72.0,69.0,76.0,78.0,73.0,64.0,66.0,60.0,45.0,78.0,73.0,69.0,73.0,,40.0,37.0,11.0,7.0,7.0,13.0,12.0,76+2,76+2,76+2,78+0,78+0,78+0,78+0,78+0,78+2,78+2,78+2,77+2,72+2,72+2,72+2,77+2,62+2,60+2,60+2,60+2,62+2,60+2,54+2,54+2,54+2,60+2,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
215716.0,https://sofifa.com/player/215716/aleksandar-mitrovic/200002,A. Mitrović,Aleksandar Mitrović,24.0,1994-09-16,187.0,82.0,Serbia,Fulham,English League Championship,2.0,78.0,82.0,13500000.0,50000.0,ST,Right,1.0,4.0,3.0,Medium/Medium,Stocky,Yes,26700000.0,#Strength,ST,9.0,,2018-07-30,2024.0,,,62.0,77.0,55.0,69.0,27.0,83.0,,,,,,,Power Header,29.0,79.0,85.0,70.0,77.0,66.0,42.0,52.0,43.0,76.0,58.0,66.0,67.0,77.0,60.0,82.0,82.0,64.0,90.0,70.0,89.0,14.0,82.0,68.0,70.0,76.0,,24.0,13.0,15.0,12.0,6.0,7.0,13.0,77+2,77+2,77+2,68+0,73+0,73+0,73+0,68+0,71+2,71+2,71+2,65+2,63+2,63+2,63+2,65+2,45+2,49+2,49+2,49+2,45+2,43+2,49+2,49+2,49+2,43+2,striker,4.0,Very Strenghful / Good positionning / Correct technic but not fast / Correct finisher
210935.0,https://sofifa.com/player/210935/domenico-berardi/200002,D. Berardi,Domenico Berardi,24.0,1994-08-01,183.0,72.0,Italy,Sassuolo,Italian Serie A,1.0,78.0,81.0,13000000.0,50000.0,"RW, ST",Left,2.0,3.0,4.0,High/Low,Lean,No,24400000.0,,RW,25.0,,2012-07-01,2022.0,,,77.0,77.0,74.0,82.0,37.0,67.0,,,,,,,Long Shot Taker (AI),74.0,74.0,62.0,75.0,78.0,80.0,70.0,73.0,75.0,85.0,77.0,77.0,87.0,73.0,73.0,83.0,65.0,66.0,61.0,79.0,85.0,26.0,77.0,71.0,74.0,74.0,,30.0,30.0,5.0,6.0,5.0,5.0,6.0,75+2,75+2,75+2,78+0,77+0,77+0,77+0,78+0,77+2,77+2,77+2,76+2,71+2,71+2,71+2,76+2,58+2,58+2,58+2,58+2,58+2,55+2,50+2,50+2,50+2,55+2,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
215590.0,https://sofifa.com/player/215590/ayoze-perez-gutierrez/200002,Ayoze Pérez,Ayoze Pérez Gutiérrez,25.0,1993-07-29,178.0,72.0,Spain,Leicester City,English Premier League,1.0,78.0,81.0,13000000.0,80000.0,"CF, RW, RM",Right,1.0,4.0,4.0,High/High,Lean,Yes,25700000.0,,RW,17.0,,2019-07-04,2023.0,,,76.0,75.0,67.0,81.0,54.0,66.0,,,,,,,"Finesse Shot, Flair, Speed Dribbler (AI)",56.0,80.0,75.0,75.0,77.0,82.0,79.0,60.0,51.0,80.0,77.0,76.0,82.0,82.0,78.0,70.0,73.0,84.0,54.0,65.0,70.0,49.0,83.0,74.0,73.0,73.0,,54.0,42.0,12.0,12.0,11.0,14.0,8.0,77+2,77+2,77+2,77+0,78+0,78+0,78+0,77+0,77+2,77+2,77+2,76+2,72+2,72+2,72+2,76+2,65+2,63+2,63+2,63+2,65+2,63+2,60+2,60+2,60+2,63+2,striker,4.0,Very Strenghful / Good positionning / Correct technic but not fast / Correct finisher
202642.0,https://sofifa.com/player/202642/fernando-lucas-martins/200002,Fernando,Fernando Lucas Martins,27.0,1992-03-03,175.0,80.0,Brazil,Beijing Sinobo Guoan FC,Chinese Super League,1.0,78.0,80.0,11000000.0,20000.0,"CDM, CM",Right,1.0,3.0,3.0,Medium/Medium,Stocky,No,18400000.0,,RAM,11.0,,2016-07-18,2021.0,,,73.0,66.0,76.0,73.0,74.0,75.0,,,,,,,"Long Passer (AI), Long Shot Taker (AI), Playmaker (AI)",60.0,63.0,62.0,81.0,45.0,70.0,82.0,84.0,82.0,76.0,70.0,76.0,74.0,73.0,81.0,76.0,80.0,80.0,69.0,76.0,80.0,80.0,47.0,75.0,61.0,70.0,,78.0,77.0,16.0,9.0,13.0,8.0,6.0,67+2,67+2,67+2,69+0,69+0,69+0,69+0,69+0,72+2,72+2,72+2,71+2,75+2,75+2,75+2,71+2,75+2,77+2,77+2,77+2,75+2,74+2,74+2,74+2,74+2,74+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
211368.0,https://sofifa.com/player/211368/armindo-tue-na-bangna/200002,Bruma,Armindo Tué Na Bangna,24.0,1994-10-24,173.0,70.0,Portugal,PSV,Holland Eredivisie,1.0,78.0,80.0,13000000.0,20000.0,LW,Right,2.0,4.0,4.0,High/Medium,Lean,Yes,19200000.0,"#Speedster, #Acrobat",LW,7.0,,2019-07-01,2024.0,,,90.0,72.0,71.0,84.0,32.0,63.0,,,,,,,"Flair, Outside Foot Shot",72.0,71.0,53.0,75.0,60.0,85.0,77.0,70.0,60.0,82.0,93.0,87.0,92.0,68.0,87.0,79.0,73.0,77.0,54.0,71.0,64.0,38.0,71.0,70.0,69.0,70.0,,27.0,28.0,11.0,13.0,8.0,12.0,8.0,73+2,73+2,73+2,78+0,77+0,77+0,77+0,78+0,76+2,76+2,76+2,77+2,69+2,69+2,69+2,77+2,60+2,55+2,55+2,55+2,60+2,55+2,46+2,46+2,46+2,55+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
193983.0,https://sofifa.com/player/193983/andy-delort/200002,A. Delort,Andy Delort,27.0,1991-10-09,181.0,83.0,Algeria,Montpellier HSC,French Ligue 1,1.0,78.0,79.0,12000000.0,40000.0,ST,Right,2.0,3.0,3.0,High/High,Stocky,No,23700000.0,,LS,9.0,,2019-06-12,2023.0,,,73.0,78.0,70.0,73.0,33.0,80.0,,,,,,,"Power Free-Kick, Long Shot Taker (AI)",71.0,78.0,76.0,74.0,77.0,74.0,41.0,71.0,63.0,73.0,70.0,75.0,71.0,72.0,75.0,85.0,80.0,78.0,82.0,74.0,79.0,23.0,79.0,72.0,75.0,73.0,,29.0,24.0,10.0,14.0,10.0,8.0,11.0,77+2,77+2,77+2,74+0,75+0,75+0,75+0,74+0,74+2,74+2,74+2,73+2,68+2,68+2,68+2,73+2,55+2,54+2,54+2,54+2,55+2,52+2,50+2,50+2,50+2,52+2,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
